Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2464 353.3743 122.9365 3.156e-16 2.078e-16 6.839e-17 113.1789 1441.29
DG2465 353.2888 122.9115 1.174e-16 9.989e-17 3.137e-17 36.4228 1442.21
DG2466 353.5138 122.9668 8.049e-17 8.213e-17 2.652e-17 93.4534 1440.39
DG2467 353.6148 122.9065 1.399e-16 1.105e-16 4.974e-17 60.2395 1440.63
DG2468 353.0176 122.9811 1.436e-16 8.587e-17 4.916e-17 51.9589 1440.65
DG2469 353.1408 122.9917 1.164e-16 8.368e-17 4.228e-17 41.6255 1440.22
DG2470 353.4487 122.9857 1.001e-16 7.502e-17 3.214e-17 54.0179 1440.97
DG2471 353.5411 122.9688 1.275e-16 1.071e-16 3.975e-17 46.8191 1440.67
DG2472 353.4479 123.0161 9.07e-17 7.79e-17 4.412e-17 46.2891 1439.57
DG2473 353.1891 122.7412 1.255e-16 1.266e-16 4.486e-17 60.4118 1439.63
DG2474 353.1837 122.9966 1.288e-16 9.466e-17 4.585e-17 38.5841 1443.07
DG2475 353.249 122.8453 1.084e-16 9.07e-17 4.59e-17 61.5317 1442.57
