Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1996 16.213 106.4618 3.575e-15 2.704e-15 1.009e-15 191.421 338.43
DG1997 16.3787 106.3896 2.612e-15 1.881e-15 9.487e-16 219.8519 338.32
DG2690 21.6836 111.3679 4.349e-15 3.313e-15 1.035e-15 542.3061 348.51
DG2691 20.9724 110.5895 1.682e-15 1.788e-15 6.229e-16 181.3586 347.12
DG2692 22.0382 110.581 1.467e-15 1.316e-15 7.735e-16 180.4857 347.48
DG2693 21.6144 110.9883 1.328e-15 1.612e-15 7.217e-16 202.3076 348.23
DG2694 21.7628 110.7328 1.807e-15 1.296e-15 7.26e-16 206.5659 348.19
DG2695 21.2164 112.6492 1.924e-15 1.541e-15 6.693e-16 207.1757 346.2
DG2696 20.7572 110.576 2.108e-15 1.459e-15 5.964e-16 179.4995 346.18
DG2697 22.3752 111.4193 1.895e-15 1.092e-15 5.822e-16 214.4987 347.2
DG2698 20.2072 111.7013 1.872e-15 1.65e-15 8.666e-16 180.1435 348.17
DG2699 22.9149 111.8187 2.161e-15 1.463e-15 6.503e-16 221.5973 348.71
DG2700 22.8421 111.459 2.036e-15 1.165e-15 7.413e-16 189.4907 346.63
DG2701 22.0714 111.4798 1.82e-15 1.369e-15 6.2e-16 218.0927 346.78
DG2702 22.1512 111.6777 1.509e-15 1.435e-15 6.114e-16 179.6787 347.15
DG2703 21.2544 111.0842 1.753e-15 1.655e-15 6.598e-16 166.9311 347.08
DG2704 20.8965 110.8197 1.4e-15 9.78e-16 5.685e-16 229.4538 347.16
DG2705 20.9147 111.7075 1.909e-15 1.186e-15 6.237e-16 193.8179 346.45
DG2706 22.2955 112.141 1.845e-15 1.311e-15 6.833e-16 213.0599 348.93
DG6485 24.2251 97.264 1.771e-15 1.143e-15 4.288e-16 195.2916 346.22
DG6486 23.9883 97.1602 1.897e-15 1.742e-15 6.981e-16 203.5851 346.71
