Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0313 31.2732 99.6789 2.274e-15 1.937e-15 5.65e-16 335.2391 476.59
DG0314 31.3568 99.7961 9.345e-16 6.161e-16 3.632e-16 153.7993 475.55
DG0315 30.7898 100.0452 1.124e-15 9.977e-16 3.374e-16 148.5265 477.37
DG0316 31.4455 99.9012 9.641e-16 7.817e-16 3.344e-16 126.2371 476.21
DG0317 31.7509 99.3463 8.786e-16 7.992e-16 3.16e-16 159.3107 477.88
DG0318 31.6433 99.236 1.269e-15 6.702e-16 3.811e-16 155.5101 478.19
DG0319 31.09 100.0308 9.372e-16 8.041e-16 3.736e-16 135.4079 475.33
DG0320 31.2199 99.0078 1.215e-15 5.72e-16 3.558e-16 154.7467 478.52
DG0321 31.0881 99.8167 5.932e-16 7.288e-16 3.129e-16 131.0304 478.91
DG0322 30.7694 99.561 1.059e-15 7.645e-16 2.757e-16 127.8636 475.16
DG0323 30.7204 99.8461 7.473e-16 5.799e-16 2.676e-16 135.9483 476.34
DG3530 35.0649 93.4382 7.796e-16 6.568e-16 3.058e-16 140.6032 470.07
DG4151 32.191 76.5345 1.856e-15 1.391e-15 4.678e-16 164.2099 457.08
