Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4182 40.7779 113.0527 1.338e-14 9.047e-15 2.835e-15 556.0632 262.24
DG4183 40.4025 113.8309 3.667e-15 2.335e-15 1.181e-15 526.6132 261.61
DG4184 42.249 112.0053 4.613e-15 3.273e-15 1.528e-15 269.0502 264.27
DG4185 39.3975 112.0891 3.942e-15 3.258e-15 1.667e-15 331.2619 264.53
DG4186 39.4258 113.1431 3.274e-15 4.019e-15 1.841e-15 319.2512 264.26
DG4187 42.2374 112.5013 3.396e-15 3.664e-15 1.797e-15 245.5829 263.71
DG4188 40.2273 113.1643 7.486e-15 4.279e-15 2.27e-15 322.8339 263.05
DG4189 41.6103 112.6435 3.883e-15 3.172e-15 1.846e-15 269.5929 263.3
DG4190 40.5489 113.823 2.552e-15 2.209e-15 1.062e-15 304.7706 263.39
DG4191 41.192 113.7827 4.728e-15 2.867e-15 1.131e-15 268.925 261.72
DG4192 42.233 113.0593 4.492e-15 3.192e-15 1.527e-15 339.7941 262.66
DG4193 41.6597 113.9679 4.782e-15 3.076e-15 1.467e-15 296.1312 263.37
DG4194 41.0833 112.7748 4.497e-15 5.165e-15 1.997e-15 241.9074 262.38
DG4590 36.1097 117.8005 4.434e-15 3.626e-15 1.477e-15 263.3856 237.53
DG4591 35.4887 117.5653 5.37e-15 3.391e-15 2.186e-15 283.9834 237.24
DG4592 35.131 118.0656 3.288e-15 2.238e-15 1.277e-15 470.2502 238.2
DG4593 34.975 117.3767 4.503e-15 2.498e-15 1.099e-15 314.1825 237.65
