Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1332 203.6533 78.63 3.439e-15 1.96e-15 8.343e-16 372.438 493.35
DG1333 203.7829 79.8553 6.536e-16 4.696e-16 2.01e-16 182.3167 495.48
DG1334 203.9217 78.5331 6.387e-16 6.108e-16 2.618e-16 227.6349 496.8
DG1335 202.1886 77.7807 1.165e-15 1.054e-15 3.72e-16 141.5133 494.67
DG1336 203.644 79.1308 7.825e-16 5.175e-16 2.4e-16 304.0237 494.43
DG1337 203.3425 79.7448 1.25e-15 9.669e-16 4.431e-16 147.8498 494.67
DG1338 202.2747 78.4329 1.07e-15 9.374e-16 4.937e-16 165.7668 493.82
DG1339 204.3838 78.0648 6.255e-16 7.884e-16 3.643e-16 281.5101 497.03
DG1340 203.5951 77.4291 9.759e-16 7.717e-16 4.212e-16 196.0322 493.35
DG1341 203.9574 77.5497 7.682e-16 4.99e-16 3.7e-16 164.211 496.09
DG1342 203.3039 79.1867 7.571e-16 5.819e-16 2.461e-16 178.4271 495.94
DG1343 204.2196 78.3422 1.233e-15 1.004e-15 2.842e-16 141.4587 493.34
DG1344 203.1505 77.6812 7.149e-16 6.026e-16 2.218e-16 166.7705 494.59
DG1345 204.6314 79.9672 8.097e-16 8.516e-16 3.938e-16 139.3959 494.49
DG1346 202.8001 79.5475 3.89e-16 6.909e-16 1.636e-16 226.3072 495.61
DG1347 202.6793 78.063 6.636e-16 5.291e-16 2.203e-16 185.9935 495.09
DG1348 203.9042 78.4249 1.501e-15 9.237e-16 2.164e-16 133.9195 497.02
DG1349 204.6294 79.5354 1.149e-15 8.82e-16 3.408e-16 150.4554 494.64
DG1350 204.5572 78.4514 8.897e-16 7.123e-16 2.622e-16 207.8439 497.11
DG1351 205.6243 78.8514 1.17e-15 9.263e-16 4.223e-16 173.4685 495.93
DG1352 203.879 79.56 8.476e-16 7.677e-16 4.402e-16 165.122 495.98
DG1353 203.0734 79.4669 7.916e-16 6.486e-16 2.658e-16 263.1626 493.3
DG1354 203.809 77.7529 6.403e-16 6.481e-16 2.73e-16 161.7243 497.42
DG1355 202.694 78.7409 1.287e-15 1.038e-15 3.895e-16 140.1469 494.09
DG1356 202.2853 78.5645 7.542e-16 6.482e-16 2.656e-16 170.686 496.92
DG1357 204.1745 80.3598 1.015e-15 1.019e-15 4.078e-16 176.1366 494.63
DG1358 203.6514 78.8879 7.671e-16 7.174e-16 3.007e-16 249.9565 497.76
DG1359 204.8173 79.2607 1.022e-15 6.896e-16 4.254e-16 138.0755 496.74
DG1360 205.0383 78.4947 1.371e-15 1.095e-15 3.753e-16 152.3536 496.94
DG1361 202.9608 77.9919 8.62e-16 4.243e-16 3.86e-16 272.9139 496.68
DG1362 202.8644 79.2601 1.089e-15 6.014e-16 2.605e-16 138.3081 492.98
DG1363 202.1472 78.9547 1.451e-15 8.817e-16 3.142e-16 159.4425 495.9
DG1364 204.1007 79.8936 1.021e-15 7.469e-16 3.012e-16 149.2472 496.08
DG1365 203.633 78.9482 7.626e-16 6.251e-16 2.613e-16 351.0108 492.62
