Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5088 351.3023 83.6793 4.058e-16 3.371e-16 1.516e-16 202.8209 634.23
DG5089 351.2626 83.4962 5.522e-16 3.498e-16 2.027e-16 92.1094 635.21
DG5090 351.2408 83.6127 4.311e-16 2.908e-16 1.497e-16 266.4974 634.06
DG5091 351.3895 83.3895 5.261e-16 4.096e-16 1.945e-16 106.2703 633.29
DG5092 351.4382 83.8061 3.81e-16 2.998e-16 7.792e-17 117.9853 634.74
DG5093 351.3538 83.5732 4.94e-16 4.132e-16 1.992e-16 104.4547 636.01
DG5094 351.4138 83.9073 5.164e-16 3.404e-16 1.075e-16 117.1333 635.86
DG6639 350.2336 72.2734 5.326e-16 3.112e-16 1.301e-16 145.6828 639.64
DG6640 349.8908 72.1349 7.799e-16 5.355e-16 1.94e-16 120.595 639.08
DG6641 350.1012 71.9351 6.079e-16 6.594e-16 2.711e-16 119.3811 639.97
DG6642 350.0877 72.1854 8.567e-16 5.754e-16 2.932e-16 101.0098 639.91
