Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2711 111.9773 36.9803 6.047e-17 4.946e-17 1.741e-17 158.4473 1732.28
DG2712 111.9297 36.9116 8.371e-17 8.164e-17 3.571e-17 58.1771 1733.06
DG2713 112.0468 36.963 1.301e-16 9.284e-17 3.798e-17 42.8226 1732.6
DG2714 112.0222 36.9923 6.488e-17 4.733e-17 1.798e-17 88.33 1733.72
DG2715 112.0927 37.1393 9.456e-17 7.256e-17 3.014e-17 43.4286 1733.81
DG2716 111.9573 37.0386 1.27e-16 8.099e-17 3.819e-17 48.5175 1731.91
DG2717 111.6995 36.9828 1.543e-16 1.219e-16 4.525e-17 39.8909 1733.15
DG2718 112.2344 36.9433 9.478e-17 7.031e-17 4.058e-17 51.4229 1734.17
DG2719 112.2088 36.9148 9.747e-17 6.337e-17 3.087e-17 49.4834 1734.01
DG5596 101.4606 38.013 8.646e-17 5.324e-17 2.709e-17 35.8356 1743.03
DG5597 101.5683 37.9653 9.325e-17 8.392e-17 3.353e-17 40.565 1742.43
DG5598 101.4188 37.9575 6.951e-17 7.453e-17 3.816e-17 38.6671 1742.26
DG5599 101.4316 38.0576 5.057e-17 4.423e-17 1.905e-17 49.7953 1742.97
