Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2352 178.0538 117.65 8.525e-16 6.909e-16 3.25e-16 185.3368 818.85
DG2353 178.0509 117.1622 3.919e-16 2.254e-16 1.49e-16 88.1685 816.62
DG2354 178.2972 117.1546 4.826e-16 2.399e-16 1.345e-16 86.6133 818.9
DG2355 178.1011 117.7356 3.899e-16 2.701e-16 1.448e-16 96.2522 817.41
DG2356 178.4861 117.2232 2.514e-16 2.176e-16 8.044e-17 113.7498 820.23
DG2357 178.173 117.4524 4.029e-16 2.711e-16 1.426e-16 88.0406 815.98
DG2358 178.4313 117.042 3.412e-16 3.683e-16 1.241e-16 100.9086 819.41
DG2359 178.4291 117.3868 4.361e-16 2.296e-16 1.281e-16 75.831 818.53
DG2360 178.3936 118.3469 3.072e-16 2.727e-16 1.119e-16 86.4661 817.15
DG2361 178.6007 117.6997 5.98e-16 3.825e-16 1.473e-16 76.3468 819.93
DG2362 177.743 118.023 4.4e-16 2.912e-16 1.169e-16 112.5545 817.04
DG2363 178.4529 117.9535 2.008e-16 2.162e-16 8.656e-17 115.5135 816.86
DG2364 178.4793 117.6999 3.922e-16 2.41e-16 1.009e-16 88.0088 819.56
DG2365 177.7972 117.3038 2.785e-16 2.614e-16 1.067e-16 89.0112 816.68
DG2366 178.4344 117.16 1.929e-16 2.946e-16 1.009e-16 100.8696 818.74
DG2367 177.5033 118.0133 4.846e-16 3.512e-16 1.625e-16 86.7173 818.5
DG2368 177.5068 117.9089 3.485e-16 3.492e-16 1.596e-16 113.0329 817.77
DG2369 177.4754 117.4382 3.925e-16 2.799e-16 1.292e-16 80.9697 816.99
DG2370 178.0206 117.9657 2.861e-16 2.281e-16 1.075e-16 166.9732 816.51
DG2371 177.5408 117.198 4.4e-16 2.485e-16 1.393e-16 79.977 817.82
DG2372 178.245 117.4715 2.652e-16 2.336e-16 9.669e-17 173.1803 816.82
DG2373 177.8562 118.1081 4.299e-16 3.785e-16 1.23e-16 84.9182 816.14
