Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5222 38.2036 65.0421 3.625e-14 2.952e-14 1.339e-14 1815.7293 121.42
DG5223 36.6882 66.8115 1.693e-14 9.078e-15 4.986e-15 492.0406 121.76
DG5224 38.6716 66.568 8.647e-15 6.98e-15 3.127e-15 515.4357 122.84
DG5225 35.4613 63.1384 1.736e-14 7.726e-15 5.122e-15 502.3965 120.63
DG5226 36.4088 65.7437 9.457e-15 1.183e-14 5.792e-15 472.8043 122.5
DG5227 39.3386 66.0913 1.719e-14 1.415e-14 5.249e-15 621.3533 121.96
DG5228 36.8091 62.5244 2.348e-14 1.545e-14 6.56e-15 600.7884 121.53
DG5229 35.9564 62.462 1.21e-14 1.361e-14 4.819e-15 481.1509 121.88
DG5230 36.8975 64.7952 1.087e-14 1.043e-14 6.504e-15 570.7612 120.68
DG5231 38.3167 66.0185 1.703e-14 1.376e-14 6.812e-15 457.092 121.92
DG5232 34.4199 63.9597 1.474e-14 1.525e-14 6.145e-15 695.9865 121.94
DG5233 36.999 63.4035 1.322e-14 8.993e-15 5.31e-15 495.1131 121.44
DG5234 35.6336 66.207 1.402e-14 1.365e-14 6.557e-15 585.9281 123.0
DG5235 38.3727 67.9861 1.327e-14 1.422e-14 5.139e-15 660.4209 120.62
DG5236 37.8641 66.4128 1.177e-14 1.067e-14 4.139e-15 532.6666 121.56
