Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2787 119.9254 57.4913 1.03e-15 8.547e-16 2.432e-16 177.3627 451.44
DG3723 92.8047 30.2893 7.043e-16 5.516e-16 2.884e-16 252.8157 478.69
DG3724 93.374 30.3729 1.505e-15 9.973e-16 5.362e-16 168.85 479.25
DG3725 93.6252 30.069 1.252e-15 8.512e-16 6.449e-16 162.7814 479.03
DG3726 92.9496 29.9889 1.984e-15 1.228e-15 7.299e-16 160.759 479.5
DG3727 93.585 30.0059 1.133e-15 9.982e-16 4.575e-16 197.0022 479.51
DG3728 93.484 29.8307 9.33e-16 7.941e-16 3.226e-16 183.0728 479.55
DG3729 92.8296 30.5775 1.133e-15 9.074e-16 3.731e-16 150.7961 478.55
DG3730 92.536 30.1044 8.509e-16 9.18e-16 4.487e-16 153.8763 479.82
DG3731 91.7008 29.88 1.257e-15 7.869e-16 3.287e-16 143.8729 479.23
DG3803 89.3349 43.4848 1.337e-15 1.364e-15 4.271e-16 180.6366 444.56
DG3804 89.6442 43.4167 1.55e-15 1.013e-15 6.115e-16 147.8001 444.57
DG3805 89.3745 43.4905 1.377e-15 1.12e-15 4.603e-16 163.2835 444.08
