Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6502 3.5534 62.8083 1.336e-15 7.55e-16 4.874e-16 311.5762 740.6
DG6503 3.4977 62.6517 4.178e-16 3.246e-16 1.55e-16 90.6594 741.85
DG6504 3.2561 62.5421 4.351e-16 2.713e-16 1.638e-16 96.5023 742.04
DG6505 3.6514 62.5667 6.042e-16 4.498e-16 1.763e-16 94.3536 740.7
DG6506 3.3406 62.6176 4.439e-16 3.097e-16 1.401e-16 86.4147 741.4
DG6507 3.575 62.7651 5.227e-16 3.818e-16 9.886e-17 93.4107 741.42
DG6508 3.6649 62.5001 4.999e-16 3.614e-16 2.003e-16 112.7772 740.97
DG6509 3.4709 62.3526 4.37e-16 3.768e-16 1.841e-16 121.4009 740.33
DG6510 3.4572 63.0913 4.039e-16 2.183e-16 1.251e-16 109.0089 739.65
DG6511 3.3992 63.2304 4.247e-16 3.764e-16 2.092e-16 93.7083 741.4
