Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2841 177.7275 86.4311 3.58e-16 3.773e-16 1.354e-16 206.5539 1209.88
DG2842 177.4882 86.6892 1.924e-16 1.64e-16 8.567e-17 48.4411 1210.67
DG2843 177.8564 86.3306 1.493e-16 1.131e-16 5.212e-17 67.7013 1210.34
DG2844 177.9625 86.158 2.667e-16 1.851e-16 8.53e-17 63.0394 1209.81
DG2845 177.7696 86.1866 2.417e-16 1.922e-16 1.105e-16 61.7375 1209.6
DG2846 177.809 86.5999 1.808e-16 1.872e-16 6.973e-17 58.9734 1209.7
DG2847 177.5911 86.4076 2.098e-16 1.877e-16 6.623e-17 75.1486 1211.18
DG2848 177.76 86.496 1.694e-16 1.992e-16 6.394e-17 62.2565 1209.47
DG2849 177.489 86.2001 2.864e-16 1.32e-16 9.427e-17 64.2808 1210.11
DG2850 177.7914 86.6488 1.393e-16 2.02e-16 6.528e-17 72.2884 1209.7
DG2851 177.4153 86.5307 2.235e-16 1.044e-16 6.431e-17 61.2805 1209.94
DG2852 177.857 86.7102 2.278e-16 1.727e-16 5.18e-17 59.0074 1210.08
DG2853 178.0476 86.3827 1.892e-16 1.907e-16 7.138e-17 59.7235 1210.45
