Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1891 131.1756 52.6173 2.625e-15 2.58e-15 7.32e-16 533.6768 490.85
DG1892 130.1865 52.6132 8.165e-16 5.193e-16 3.08e-16 224.8144 488.78
DG1893 131.7799 52.3652 1.459e-15 1.138e-15 3.128e-16 179.6027 491.76
DG1894 132.7128 52.6651 1.346e-15 8.397e-16 4.019e-16 189.5571 489.99
DG1895 132.4312 51.7256 1.002e-15 7.973e-16 4.778e-16 155.5608 492.16
DG1896 130.6036 51.9596 1.68e-15 1.242e-15 5.897e-16 137.3534 489.11
DG1897 132.3917 52.2769 1.334e-15 8.632e-16 4.59e-16 156.0863 490.59
DG1898 130.7945 53.1211 1.013e-15 9.286e-16 4.21e-16 201.6057 490.33
DG1899 131.5793 52.9895 6.283e-16 5.334e-16 2.685e-16 290.4828 490.64
DG1900 131.8975 52.2395 7.855e-16 7.837e-16 3.023e-16 264.1049 490.54
DG1901 131.8696 51.9624 1.676e-15 8.624e-16 5.042e-16 167.5405 490.19
DG1902 132.0207 52.1021 1.626e-15 1.168e-15 5.128e-16 190.2492 491.89
DG1903 131.2184 52.5199 1.054e-15 1.036e-15 3.104e-16 150.2027 491.42
DG1904 130.2516 53.0746 1.226e-15 7.188e-16 5.337e-16 178.294 491.06
DG1905 130.3885 52.4611 6.15e-16 6.438e-16 2.968e-16 228.5041 490.11
DG1906 130.2673 52.6343 1.353e-15 9.641e-16 3.379e-16 135.5367 491.14
DG1907 130.9995 51.7883 7.501e-16 5.925e-16 3.168e-16 164.2228 489.5
DG1908 130.134 52.3341 8.432e-16 5.965e-16 2.44e-16 240.8885 489.69
DG1909 130.4244 52.0915 7.851e-16 7.218e-16 2.736e-16 225.5299 490.88
DG1910 131.3674 51.4974 1.399e-15 8.884e-16 3.441e-16 183.7159 491.46
DG1911 130.5819 53.3506 8.094e-16 4.794e-16 2.465e-16 202.9162 491.59
