Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1654 55.5239 11.7566 3.193e-16 1.553e-16 6.432e-17 108.9228 1548.07
DG1655 57.1521 11.7815 1.155e-16 8.963e-17 4.523e-17 48.9831 1546.81
DG1656 56.6687 11.9052 1.464e-16 1.225e-16 4.737e-17 49.6592 1546.64
DG1657 55.7122 11.7581 6.821e-17 7.063e-17 3.069e-17 81.3253 1547.11
DG1658 56.594 11.8795 9.267e-17 9.356e-17 3.523e-17 54.2869 1547.41
DG1659 54.9602 12.0656 1.157e-16 9.664e-17 4.245e-17 53.6734 1547.52
DG1660 56.4693 11.8294 8.945e-17 5.323e-17 2.323e-17 77.7594 1546.56
DG1661 55.8865 12.1619 1.036e-16 8.827e-17 3.193e-17 41.0242 1547.72
DG1662 54.8761 12.0653 1.293e-16 1.104e-16 3.999e-17 46.7162 1547.27
DG1663 54.5541 11.819 8.337e-17 5.018e-17 2.423e-17 78.6224 1547.53
DG1664 56.9871 11.8286 5.603e-17 6.065e-17 1.993e-17 53.976 1547.47
DG1665 56.6018 11.8096 7.255e-17 8.456e-17 3.006e-17 46.6897 1547.5
DG1666 54.7545 11.9857 9.05e-17 7.292e-17 3.248e-17 39.6539 1547.13
DG1667 54.5799 11.8957 7.803e-17 4.343e-17 2.061e-17 66.0897 1547.08
DG1668 55.9507 11.5732 9.97e-17 6.186e-17 4.071e-17 35.986 1547.99
DG1669 54.6557 11.8745 1.052e-16 8.42e-17 3.226e-17 57.3643 1547.32
DG1670 56.3002 11.5578 7.822e-17 4.794e-17 2.59e-17 82.1056 1547.94
DG1671 55.7545 12.0409 1.185e-16 9.118e-17 3.382e-17 54.2151 1547.74
DG1672 53.9554 11.5705 1.119e-16 7.655e-17 3.571e-17 53.0049 1547.1
DG1673 57.1242 11.6706 9.948e-17 1.097e-16 3.329e-17 46.6874 1546.68
DG1674 55.6946 11.6469 1.326e-16 7.744e-17 4.023e-17 40.7613 1546.51
