Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5450 349.7869 80.0298 9.512e-16 6.452e-16 1.925e-16 261.6797 918.23
DG5451 349.8906 80.0036 1.857e-16 1.55e-16 7.946e-17 137.0129 919.83
DG5452 349.7382 80.3097 3.736e-16 2.125e-16 1.11e-16 83.9333 919.65
DG5453 349.94 80.2058 2.077e-16 2.104e-16 7.613e-17 87.921 918.04
DG5454 349.9723 79.7948 3.799e-16 2.942e-16 1.268e-16 92.3788 918.3
DG5455 349.9512 80.2214 3.862e-16 2.45e-16 1.069e-16 94.8812 917.14
DG5456 349.9439 79.9739 2.888e-16 1.911e-16 1.019e-16 83.1168 919.25
DG5457 349.6301 80.0027 2.201e-16 1.453e-16 8.491e-17 98.1201 917.4
DG5458 349.9711 80.314 2.861e-16 2.34e-16 1.19e-16 81.8237 918.88
DG5459 350.0739 80.0621 3.167e-16 2.939e-16 1.299e-16 89.2021 918.98
DG5460 349.6374 79.9386 3.722e-16 2.866e-16 1.091e-16 81.8117 918.57
