Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4626 253.1512 90.9816 5.911e-15 3.485e-15 1.564e-15 417.5729 362.22
DG4627 253.095 91.1149 1.564e-15 1.769e-15 7.856e-16 200.2167 362.96
DG4628 253.7896 91.0357 2.864e-15 2.272e-15 6.835e-16 181.0424 361.35
DG4629 252.9851 91.5105 2.244e-15 1.328e-15 5.064e-16 206.3189 362.31
DG4630 252.5044 91.3423 2.954e-15 1.775e-15 1.01e-15 195.3012 362.43
DG4631 252.6393 91.0294 2.301e-15 2.08e-15 6.554e-16 208.5081 360.96
DG4632 253.0041 90.7149 2.393e-15 1.171e-15 6.847e-16 188.4493 359.65
DG4633 252.7064 90.5758 2.238e-15 2.098e-15 5.195e-16 210.8302 360.39
DG4634 253.2132 90.6614 2.058e-15 1.79e-15 6.727e-16 211.8066 362.15
DG4635 253.7999 90.8271 2.119e-15 1.491e-15 7.831e-16 187.1963 362.14
