Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0348 276.8786 147.7166 4.548e-15 2.771e-15 8.947e-16 434.8637 408.63
DG0349 276.7306 147.475 1.736e-15 1.366e-15 5.921e-16 173.1495 408.21
DG0350 274.9998 148.4425 1.061e-15 6.472e-16 3.495e-16 208.5651 408.45
DG0351 275.0927 149.0368 1.903e-15 1.063e-15 4.162e-16 218.1036 408.3
DG0352 275.3617 148.3949 1.948e-15 1.278e-15 5.358e-16 157.4454 407.86
DG0353 277.2184 147.9976 1.282e-15 1.133e-15 4.198e-16 287.5781 408.12
DG0354 273.8191 148.2287 1.333e-15 1.329e-15 5.196e-16 156.3599 410.28
DG0355 274.9681 148.3465 1.351e-15 1.081e-15 5.869e-16 166.596 409.48
DG0356 276.3158 148.5606 1.956e-15 9.605e-16 6.11e-16 172.721 409.16
DG0357 278.8027 147.4624 1.627e-15 1.294e-15 6.466e-16 197.4559 407.5
DG0358 279.2907 148.6727 2.092e-15 1.305e-15 4.077e-16 181.6972 407.58
DG0359 274.8332 149.1036 1.427e-15 1.165e-15 5.544e-16 168.8496 408.4
DG0360 277.6088 148.1542 1.034e-15 1.116e-15 2.662e-16 270.4366 408.75
DG0361 276.6928 147.1471 1.555e-15 1.182e-15 6.522e-16 187.8556 408.18
DG0362 276.0293 147.0019 1.712e-15 1.427e-15 5.297e-16 180.4049 409.15
DG0363 276.9872 148.6437 1.415e-15 1.053e-15 4.646e-16 185.9415 408.61
DG0364 279.8442 149.0761 1.487e-15 1.314e-15 6.108e-16 206.6077 408.66
DG0365 279.9632 147.1808 1.512e-15 1.035e-15 4.754e-16 161.3623 408.08
DG0366 278.2689 147.9572 9.45e-16 5.817e-16 3.216e-16 233.3776 409.23
DG0367 277.8628 147.5428 1.11e-15 7.467e-16 4.003e-16 356.3453 407.5
DG0368 276.4007 148.1777 1.802e-15 1.182e-15 5.059e-16 192.1839 408.66
DG0369 274.9563 147.4524 1.396e-15 9.878e-16 5.234e-16 174.5198 408.22
DG0370 277.6421 147.8076 8.396e-16 6.797e-16 3.793e-16 199.1609 409.15
DG0371 276.6177 147.6969 1.429e-15 1.137e-15 3.123e-16 145.586 410.17
DG0372 274.1674 147.7132 2.015e-15 1.548e-15 5.4e-16 154.1467 407.14
DG0373 274.49 146.5555 1.391e-15 1.184e-15 5.502e-16 192.3744 407.41
