Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5068 302.2361 95.5008 2.58e-15 2.368e-15 7.57e-16 227.748 439.09
DG5069 302.3098 95.1065 1.636e-15 8.529e-16 5.092e-16 187.6946 440.59
DG5070 302.2335 95.868 1.601e-15 1.176e-15 4.113e-16 145.4854 439.87
DG5071 302.9259 94.926 1.68e-15 1.005e-15 3.601e-16 166.7598 439.4
DG5072 302.6363 95.4968 1.79e-15 1.22e-15 5.286e-16 153.4239 438.83
DG5073 302.6028 95.2289 1.314e-15 9.996e-16 4.894e-16 207.9808 438.85
DG5074 302.7901 95.178 1.391e-15 1.146e-15 2.764e-16 150.8063 441.3
DG5075 302.5941 95.8863 1.919e-15 1.307e-15 6.387e-16 168.4619 440.7
DG5076 301.9821 95.0787 1.407e-15 6.637e-16 4.937e-16 164.8147 438.84
DG5077 302.938 95.8827 1.244e-15 8.359e-16 5.349e-16 191.6981 439.66
DG5078 302.1712 95.0729 1.852e-15 1.16e-15 5.184e-16 168.8567 439.64
