Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3806 223.6683 145.2168 6.216e-16 5.102e-16 1.521e-16 164.2711 1025.4
DG3807 224.2247 145.4194 2.564e-16 2.063e-16 9.902e-17 87.1835 1025.47
DG3808 223.5371 145.0546 1.632e-16 1.109e-16 7.063e-17 150.4907 1024.24
DG3809 224.2879 145.0696 2.688e-16 2.002e-16 1.081e-16 73.8279 1026.25
DG3810 224.3259 145.4436 3.55e-16 1.057e-16 6.432e-17 62.2904 1025.18
DG3811 224.034 145.091 2.719e-16 2.478e-16 9.98e-17 75.0696 1023.7
DG3812 223.5089 145.6569 2.516e-16 2.198e-16 9.268e-17 80.2752 1024.92
DG3813 223.5825 145.0295 3.192e-16 2.137e-16 9.363e-17 75.8826 1025.07
DG3814 223.3282 145.2451 1.951e-16 2.151e-16 8.94e-17 81.4597 1024.58
DG3815 223.2343 145.0602 2.593e-16 2.058e-16 9.182e-17 73.694 1024.15
DG3816 224.4226 145.1473 3.02e-16 1.882e-16 8.634e-17 73.2655 1025.69
DG3817 223.8218 145.2883 2.412e-16 1.66e-16 9.884e-17 75.3727 1024.98
DG3818 223.5883 145.2243 2.309e-16 2.313e-16 9.948e-17 95.4028 1024.88
DG3819 223.5023 145.1509 1.262e-16 1.728e-16 5.918e-17 139.3704 1024.82
DG3820 223.5401 145.5318 3.131e-16 2.298e-16 9.469e-17 60.3557 1024.06
