Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3343 358.3367 49.7388 2.662e-16 1.978e-16 7.68e-17 83.8715 1443.13
DG3344 358.2096 49.7057 1.06e-16 8.973e-17 2.864e-17 40.6869 1442.83
DG3345 358.4074 49.7597 6.912e-17 4.612e-17 2.619e-17 131.1611 1443.26
DG3346 358.3169 49.6657 1.08e-16 9.229e-17 3.036e-17 41.8041 1443.31
DG3347 358.3202 49.8626 1.29e-16 1.09e-16 3.628e-17 50.7131 1444.51
DG3348 358.1542 49.792 1.093e-16 7.705e-17 4.389e-17 51.9171 1443.29
DG3349 358.545 49.5813 9.207e-17 8.619e-17 3.631e-17 51.8143 1442.02
DG3350 358.3431 49.5725 1.312e-16 9.243e-17 4.333e-17 47.2179 1442.43
DG3351 358.3432 49.6519 1.333e-16 7.725e-17 3.237e-17 49.6257 1442.64
DG3352 358.3672 49.7589 1.294e-16 8.442e-17 3.892e-17 51.3044 1444.18
DG3353 358.5395 49.6248 1.046e-16 7.085e-17 3.464e-17 51.2231 1442.66
