Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0289 149.2953 43.5225 1.192e-14 6.811e-15 3.215e-15 1140.2182 229.12
DG0290 149.5607 44.5024 3.287e-15 2.827e-15 1.738e-15 521.8543 229.6
DG0291 150.9982 44.8577 5.039e-15 4.049e-15 1.826e-15 300.8886 227.7
DG0292 148.2884 43.7622 3.828e-15 2.575e-15 1.057e-15 369.0086 229.86
DG0293 150.0503 41.9187 5.065e-15 3.795e-15 1.658e-15 381.0882 229.74
DG0294 149.3634 44.7827 4.889e-15 4.133e-15 1.92e-15 288.5455 229.63
DG0295 150.5649 44.3367 4.684e-15 3.739e-15 2.166e-15 314.421 227.82
DG0296 148.7654 44.7095 4.172e-15 3.231e-15 1.441e-15 279.0454 230.04
DG0297 147.5046 45.1372 3.51e-15 4.725e-15 1.671e-15 313.387 227.82
DG0298 149.2733 41.4552 5.466e-15 4.934e-15 1.352e-15 327.716 228.34
DG0299 148.4165 43.1192 4.97e-15 2.874e-15 1.32e-15 254.1885 229.01
DG0300 150.3882 44.8204 4.465e-15 3.706e-15 1.407e-15 284.0474 228.36
DG0301 146.7882 43.0563 5.79e-15 4.141e-15 1.417e-15 295.2726 230.15
DG0302 147.4437 42.9722 5.421e-15 5.085e-15 1.823e-15 296.5364 228.24
